Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-08145,2024-09-28,2024-10-01,Express Delivery,CUST-2401,Corporate,India,Faridabad,Haryana,192991,North,Office Supplies,Stationery,Pen Set Cello,173.5,3,0.3,-19.08
IND-08146,2021-04-08,2021-04-09,Same Day Delivery,CUST-3146,Consumer,India,Hyderabad,Telangana,646886,South,Furniture,Beds,Queen Size Bed,32665.65,3,0.3,-979.97
IND-08147,2024-07-11,2024-07-17,Standard Delivery,CUST-2728,Consumer,India,Noida,Uttar Pradesh,202604,North,Furniture,Tables,Foldable Table,1735.35,1,0.3,-156.18
IND-08148,2021-08-16,2021-08-18,Same Day Delivery,CUST-2306,Consumer,India,Jodhpur,Rajasthan,626343,North,Clothing,Kids Wear,Kids Denim Set,1932.37,2,0.0,425.12
IND-08149,2023-07-08,2023-07-14,Standard Delivery,CUST-1125,Consumer,India,Salem,Tamil Nadu,301021,South,Office Supplies,Labels,Address Labels Roll,107.54,1,0.15,-0.54
IND-08150,2022-06-18,2022-06-24,Standard Delivery,CUST-4670,Corporate,India,Jammu,Jammu & Kashmir,659220,North,Office Supplies,Binders,File Folder Pack,135.81,1,0.15,2.04
IND-08151,2023-08-07,2023-08-12,Standard Delivery,CUST-2736,Corporate,India,Ahmedabad,Gujarat,315460,West,Furniture,Beds,Single Bed with Storage,57425.92,5,0.05,7178.24
IND-08152,2023-03-17,2023-03-22,Standard Delivery,CUST-2740,Corporate,India,Nellore,Andhra Pradesh,214058,South,Home & Kitchen,Cookware,Stainless Steel Set,7200.38,3,0.0,1368.07
IND-08153,2021-12-15,2021-12-20,Standard Delivery,CUST-3684,Consumer,India,Palakkad,Kerala,643514,South,Clothing,Kids Wear,Boys Shorts Set,1321.72,2,0.05,191.65
IND-08154,2023-05-29,2023-06-01,Express Delivery,CUST-3901,Small Business,India,Gurugram,Haryana,524300,North,Office Supplies,Printers,Canon Inkjet,12583.83,2,0.15,1824.66
IND-08155,2021-06-13,2021-06-19,Standard Delivery,CUST-3115,Consumer,India,Kollam,Kerala,789491,South,Clothing,Kids Wear,Baby Frock,604.95,1,0.0,114.94
IND-08156,2024-01-10,2024-01-15,Standard Delivery,CUST-4373,Consumer,India,Secunderabad,Telangana,330449,South,Clothing,Women's Wear,Salwar Kameez,4164.54,4,0.2,416.45
IND-08157,2021-08-05,2021-08-12,Economy Delivery,CUST-4727,Government,India,Ajmer,Rajasthan,463130,North,Home & Kitchen,Appliances,Bajaj Mixer Grinder,7043.56,4,0.15,1021.32
IND-08158,2021-06-21,2021-06-27,Standard Delivery,CUST-4689,Consumer,India,Karaikal,Puducherry,416291,South,Office Supplies,Paper,Chart Paper Pack,454.92,5,0.2,-22.75
IND-08159,2024-06-26,2024-07-01,Standard Delivery,CUST-4050,Small Business,India,Jowai,Meghalaya,392141,East,Home & Kitchen,Cookware,Tawa Dosa,1887.69,4,0.15,103.82
IND-08160,2022-03-26,2022-03-31,Standard Delivery,CUST-4579,Consumer,India,Jamnagar,Gujarat,479653,West,Electronics,Televisions,"LG OLED 55""",73465.99,1,0.0,27917.08
IND-08161,2024-03-20,2024-03-22,Express Delivery,CUST-3768,Consumer,India,Bilaspur,Chhattisgarh,466329,Central,Office Supplies,Stationery,Pen Set Cello,287.17,3,0.0,28.72
IND-08162,2022-10-17,2022-10-23,Standard Delivery,CUST-2870,Government,India,Dharamsala,Himachal Pradesh,443936,North,Electronics,Mobile Phones,Realme 11 Pro,27833.52,1,0.1,5566.7
IND-08163,2023-01-25,2023-01-31,Standard Delivery,CUST-1105,Small Business,India,Bhilai,Chhattisgarh,636626,Central,Furniture,Beds,Single Bed with Storage,27339.53,3,0.1,2460.56
IND-08164,2024-01-15,2024-01-17,Express Delivery,CUST-3402,Consumer,India,Shimla,Himachal Pradesh,293197,North,Furniture,Sofas,Recliner 2 Seater,113446.11,5,0.15,13046.3
IND-08165,2024-03-14,2024-03-17,Express Delivery,CUST-2381,Consumer,India,Guntur,Andhra Pradesh,770741,South,Furniture,Chairs,Recliner Sofa Chair,35344.34,2,0.0,9896.42
IND-08166,2023-01-18,2023-01-21,Express Delivery,CUST-2577,Small Business,India,Kurnool,Andhra Pradesh,461900,South,Clothing,Kids Wear,Kids School Uniform,503.07,1,0.1,65.4
IND-08167,2024-04-27,2024-04-29,Express Delivery,CUST-4907,Corporate,India,Gandhinagar,Gujarat,163097,West,Home & Kitchen,Cookware,Stainless Steel Set,4988.29,3,0.25,74.82
IND-08168,2021-11-11,2021-11-16,Standard Delivery,CUST-1414,Consumer,India,Jamshedpur,Jharkhand,789620,East,Office Supplies,Paper,Colour Paper Pack,398.07,1,0.15,-5.97
IND-08169,2023-01-28,2023-02-05,Economy Delivery,CUST-3448,Small Business,India,Dharmanagar,Tripura,194778,East,Office Supplies,Stationery,Scissors,119.64,1,0.05,8.97
IND-08170,2024-12-28,2025-01-02,Standard Delivery,CUST-1903,Small Business,India,Shillong,Meghalaya,642330,East,Clothing,Footwear,Puma Sneakers,3562.6,1,0.3,498.76
IND-08171,2023-03-19,2023-03-24,Standard Delivery,CUST-2502,Small Business,India,Sambalpur,Odisha,359653,East,Electronics,Accessories,USB-C Cable,1566.87,5,0.1,125.35
IND-08172,2024-09-12,2024-09-17,Standard Delivery,CUST-1239,Corporate,India,Ujjain,Madhya Pradesh,746597,Central,Home & Kitchen,Appliances,Crompton Fan,7412.39,3,0.0,1778.97
IND-08173,2021-11-08,2021-11-10,Express Delivery,CUST-3403,Corporate,India,Hubli,Karnataka,474016,South,Electronics,Accessories,USB-C Cable,518.88,1,0.1,41.51
IND-08174,2024-10-23,2024-10-28,Standard Delivery,CUST-2699,Corporate,India,Thiruvananthapuram,Kerala,128739,South,Clothing,Footwear,Puma Sneakers,5874.7,1,0.0,2056.14
IND-08175,2022-03-28,2022-04-02,Standard Delivery,CUST-1859,Government,India,Tiruchirappalli,Tamil Nadu,216233,South,Furniture,Tables,Coffee Table,18488.6,4,0.1,1663.97
IND-08176,2024-02-17,2024-02-19,Express Delivery,CUST-1272,Corporate,India,Mapusa,Goa,597894,West,Clothing,Kids Wear,Kids School Uniform,805.76,2,0.25,20.14
IND-08177,2022-05-16,2022-05-24,Economy Delivery,CUST-4249,Small Business,India,Dhanbad,Jharkhand,339988,East,Office Supplies,Printers,Epson EcoTank,11746.33,1,0.1,2701.66
IND-08178,2024-02-03,2024-02-06,Express Delivery,CUST-1461,Corporate,India,Berhampur,Odisha,651784,East,Furniture,Tables,Office Desk,20737.82,3,0.25,518.45
IND-08179,2021-10-18,2021-10-23,Standard Delivery,CUST-2993,Consumer,India,Mandi,Himachal Pradesh,797335,North,Clothing,Footwear,Nike Running Shoes,37101.5,5,0.1,11501.47
IND-08180,2023-12-10,2023-12-15,Standard Delivery,CUST-4260,Government,India,Karol Bagh,Delhi,297036,North,Home & Kitchen,Cookware,Non-Stick Pan Set,1363.62,1,0.15,129.54
IND-08181,2024-10-01,2024-10-03,Express Delivery,CUST-1077,Small Business,India,Gwalior,Madhya Pradesh,714552,Central,Electronics,Accessories,USB-C Cable,1032.86,2,0.1,82.63
IND-08182,2024-02-07,2024-02-12,Standard Delivery,CUST-2506,Small Business,India,Dhanbad,Jharkhand,201067,East,Electronics,Televisions,"Sony Bravia 50""",46570.78,1,0.0,15834.07
IND-08183,2022-08-23,2022-08-26,Express Delivery,CUST-3962,Consumer,India,Jaipur,Rajasthan,389576,North,Furniture,Sofas,Recliner 2 Seater,29604.75,1,0.05,5476.88
IND-08184,2023-01-21,2023-01-27,Standard Delivery,CUST-1192,Consumer,India,Jaipur,Rajasthan,121957,North,Home & Kitchen,Cookware,Kadai Iron,1623.21,2,0.1,178.55
IND-08185,2024-06-20,2024-06-26,Standard Delivery,CUST-1091,Corporate,India,Rourkela,Odisha,240840,East,Electronics,Accessories,Laptop Bag,649.29,1,0.05,87.65
IND-08186,2023-07-18,2023-07-26,Economy Delivery,CUST-2036,Consumer,India,Baramulla,Jammu & Kashmir,779775,North,Furniture,Chairs,Wooden Study Chair,15627.85,4,0.0,3125.57
IND-08187,2023-12-11,2023-12-16,Standard Delivery,CUST-4805,Consumer,India,Saket,Delhi,541056,North,Furniture,Sofas,Loveseat Sofa,58238.03,3,0.1,5823.8
IND-08188,2024-08-17,2024-08-22,Standard Delivery,CUST-2292,Consumer,India,Bardhaman,West Bengal,415047,East,Furniture,Storage,5-Door Wardrobe,13611.03,1,0.25,-340.28
IND-08189,2024-06-22,2024-06-25,Express Delivery,CUST-1298,Consumer,India,Noida,Uttar Pradesh,208625,North,Electronics,Accessories,Laptop Bag,561.48,1,0.15,36.5
IND-08190,2021-08-30,2021-09-02,Express Delivery,CUST-3455,Corporate,India,Secunderabad,Telangana,153270,South,Office Supplies,Labels,Barcode Labels,160.16,1,0.2,-3.2
IND-08191,2023-05-03,2023-05-05,Express Delivery,CUST-1992,Consumer,India,Vadodara,Gujarat,622960,West,Home & Kitchen,Bedding,Pillow Set,485.63,1,0.15,26.71
IND-08192,2023-01-24,2023-01-27,Express Delivery,CUST-3385,Government,India,Dwarka,Delhi,698815,North,Office Supplies,Paper,Sticky Notes Pack,353.55,2,0.0,35.36
IND-08193,2023-10-14,2023-10-16,Express Delivery,CUST-1155,Consumer,India,Cuttack,Odisha,649985,East,Home & Kitchen,Cookware,Stainless Steel Set,3282.62,1,0.0,623.7
IND-08194,2024-10-21,2024-10-27,Standard Delivery,CUST-3269,Corporate,India,Amritsar,Punjab,646346,North,Furniture,Tables,Study Table,10000.47,2,0.15,450.02
IND-08195,2022-01-22,2022-01-28,Standard Delivery,CUST-2667,Corporate,India,Durgapur,West Bengal,463832,East,Furniture,Sofas,Recliner 2 Seater,105135.35,5,0.25,4731.09
IND-08196,2024-01-31,2024-02-03,Express Delivery,CUST-3774,Consumer,India,Dehradun,Uttarakhand,328249,North,Electronics,Accessories,Laptop Bag,648.94,1,0.1,64.89
IND-08197,2023-01-14,2023-01-16,Same Day Delivery,CUST-4154,Small Business,India,Silchar,Assam,339583,East,Clothing,Women's Wear,Kurti Ethnic,1350.67,3,0.4,0.0
IND-08198,2024-01-12,2024-01-18,Standard Delivery,CUST-4352,Consumer,India,Solan,Himachal Pradesh,514317,North,Clothing,Women's Wear,Salwar Kameez,1260.28,1,0.05,258.36
IND-08199,2021-01-11,2021-01-16,Standard Delivery,CUST-4303,Government,India,Bhilai,Chhattisgarh,377776,Central,Home & Kitchen,Decor,Artificial Plant,1654.51,3,0.1,215.09
IND-08200,2023-03-19,2023-03-22,Express Delivery,CUST-2472,Small Business,India,Ambala,Haryana,704295,North,Electronics,Laptops,HP Pavilion,111432.84,4,0.3,13371.94
IND-08201,2021-08-21,2021-08-27,Standard Delivery,CUST-4243,Corporate,India,Ludhiana,Punjab,191524,North,Office Supplies,Binders,Document Wallet,595.0,4,0.4,-101.15
IND-08202,2023-12-21,2023-12-27,Standard Delivery,CUST-4119,Corporate,India,Tirupati,Andhra Pradesh,303755,South,Clothing,Footwear,Nike Running Shoes,6816.16,1,0.0,2590.14
IND-08203,2022-06-02,2022-06-04,Express Delivery,CUST-3756,Consumer,India,Salem,Tamil Nadu,432181,South,Furniture,Beds,Queen Size Bed,23973.31,2,0.2,958.93
IND-08204,2023-07-13,2023-07-19,Standard Delivery,CUST-2327,Corporate,India,Tura,Meghalaya,655620,East,Clothing,Footwear,Puma Sneakers,3788.31,1,0.0,1325.91
IND-08205,2022-02-06,2022-02-12,Standard Delivery,CUST-4700,Corporate,India,Kota,Rajasthan,380877,North,Clothing,Women's Wear,Lehenga Choli,18621.61,3,0.2,1489.73
IND-08206,2022-06-09,2022-06-14,Standard Delivery,CUST-2064,Consumer,India,Roorkee,Uttarakhand,665703,North,Home & Kitchen,Bedding,Quilt Razai,15614.68,10,0.05,2888.72
IND-08207,2022-10-03,2022-10-09,Standard Delivery,CUST-1107,Consumer,India,Rohtak,Haryana,250723,North,Furniture,Chairs,Plastic Chair Set,4815.32,2,0.15,216.69
IND-08208,2024-06-01,2024-06-07,Standard Delivery,CUST-4404,Consumer,India,Tirupati,Andhra Pradesh,381122,South,Furniture,Sofas,3 Seater Fabric Sofa,72214.6,4,0.1,7943.61
IND-08209,2021-10-07,2021-10-15,Economy Delivery,CUST-4154,Consumer,India,Gurugram,Haryana,518578,North,Clothing,Footwear,Puma Sneakers,5612.95,1,0.1,1571.63
IND-08210,2021-02-03,2021-02-06,Express Delivery,CUST-3153,Small Business,India,Mahe,Puducherry,674411,South,Home & Kitchen,Decor,Photo Frame Set,331.4,1,0.0,49.71
IND-08211,2023-01-26,2023-01-29,Express Delivery,CUST-3598,Consumer,India,Bikaner,Rajasthan,613527,North,Furniture,Beds,Single Bed with Storage,8757.18,1,0.15,481.64
IND-08212,2022-06-10,2022-06-12,Express Delivery,CUST-2337,Consumer,India,Kanpur,Uttar Pradesh,354767,North,Home & Kitchen,Cookware,Tawa Dosa,859.07,2,0.3,-42.95
IND-08213,2023-03-08,2023-03-15,Economy Delivery,CUST-4819,Corporate,India,Pune,Maharashtra,309199,West,Office Supplies,Labels,Name Badge Labels,162.16,2,0.15,-2.43
IND-08214,2023-03-28,2023-04-02,Standard Delivery,CUST-3936,Consumer,India,Ludhiana,Punjab,390774,North,Clothing,Footwear,Chappals Hawai,762.61,3,0.1,61.01
IND-08215,2021-07-12,2021-07-14,Express Delivery,CUST-4180,Corporate,India,Patiala,Punjab,272217,North,Electronics,Laptops,Asus VivoBook,30027.43,1,0.15,6155.62
IND-08216,2024-11-08,2024-11-15,Economy Delivery,CUST-3412,Consumer,India,Sambalpur,Odisha,739083,East,Home & Kitchen,Bedding,Cotton Bedsheet Set,2810.11,2,0.1,309.11
IND-08217,2021-08-25,2021-09-01,Economy Delivery,CUST-4003,Consumer,India,Jaipur,Rajasthan,585207,North,Clothing,Men's Wear,Nike T-Shirt,817.53,1,0.15,143.07
IND-08218,2023-08-14,2023-08-19,Standard Delivery,CUST-1581,Consumer,India,Vijayawada,Andhra Pradesh,702769,South,Furniture,Tables,Coffee Table,4603.15,1,0.25,-69.05
IND-08219,2023-10-12,2023-10-14,Express Delivery,CUST-2557,Government,India,Udaipur,Tripura,397978,East,Office Supplies,Stationery,Classmate Notebook Pack,735.93,2,0.1,36.8
IND-08220,2021-10-31,2021-11-05,Standard Delivery,CUST-4160,Consumer,India,Palakkad,Kerala,301245,South,Home & Kitchen,Cookware,Kadai Iron,1042.21,1,0.2,41.69
IND-08221,2023-10-27,2023-11-02,Standard Delivery,CUST-1093,Consumer,India,Amritsar,Punjab,241176,North,Office Supplies,Labels,Barcode Labels,241.61,1,0.1,12.08
IND-08222,2022-07-13,2022-07-16,Express Delivery,CUST-2217,Corporate,India,Patna,Bihar,320763,East,Office Supplies,Labels,Name Badge Labels,342.51,5,0.1,6.85
IND-08223,2022-04-25,2022-05-03,Economy Delivery,CUST-1551,Consumer,India,Srinagar,Jammu & Kashmir,713277,North,Clothing,Footwear,Chappals Hawai,504.26,2,0.05,57.99
IND-08224,2022-03-24,2022-04-01,Economy Delivery,CUST-4065,Consumer,India,Jamshedpur,Jharkhand,558972,East,Furniture,Chairs,Recliner Sofa Chair,16110.36,1,0.1,3383.18
IND-08225,2024-01-30,2024-02-02,Express Delivery,CUST-3067,Consumer,India,Shimla,Himachal Pradesh,552412,North,Office Supplies,Paper,Colour Paper Pack,887.12,4,0.1,17.74
IND-08226,2021-08-28,2021-09-02,Standard Delivery,CUST-3139,Corporate,India,Jowai,Meghalaya,370429,East,Clothing,Kids Wear,Boys Shorts Set,1435.75,3,0.15,107.68
IND-08227,2023-01-17,2023-01-22,Standard Delivery,CUST-1566,Small Business,India,Purnia,Bihar,708292,East,Electronics,Laptops,Dell Inspiron 15,47998.25,2,0.5,0.0
IND-08228,2024-08-16,2024-08-24,Economy Delivery,CUST-1303,Corporate,India,Agartala,Tripura,150871,East,Office Supplies,Printers,Canon Inkjet,13544.16,2,0.15,1963.9
IND-08229,2024-06-01,2024-06-08,Economy Delivery,CUST-1050,Corporate,India,Haridwar,Uttarakhand,235755,North,Clothing,Men's Wear,Peter England Trousers,2643.8,2,0.15,489.1
IND-08230,2022-10-31,2022-11-07,Economy Delivery,CUST-1793,Small Business,India,Bhilai,Chhattisgarh,799087,Central,Clothing,Men's Wear,Peter England Trousers,2138.88,1,0.1,470.55
IND-08231,2023-07-26,2023-07-31,Standard Delivery,CUST-4068,Corporate,India,Thane,Maharashtra,492845,West,Office Supplies,Paper,A4 Ream 500 Sheets,300.66,1,0.05,13.53
IND-08232,2024-07-04,2024-07-07,Express Delivery,CUST-4564,Corporate,India,Jaipur,Rajasthan,305948,North,Clothing,Footwear,Puma Sneakers,9677.92,3,0.15,2371.09
IND-08233,2021-06-04,2021-06-09,Standard Delivery,CUST-4830,Small Business,India,Darbhanga,Bihar,508480,East,Clothing,Women's Wear,Saree Banarasi Silk,3003.34,1,0.25,225.25
IND-08234,2022-08-05,2022-08-12,Economy Delivery,CUST-1071,Consumer,India,Jowai,Meghalaya,118593,East,Furniture,Beds,Bunk Bed,47635.12,4,0.25,-238.18
IND-08235,2023-09-12,2023-09-13,Same Day Delivery,CUST-1660,Consumer,India,Rajnandgaon,Chhattisgarh,678926,Central,Furniture,Chairs,Wooden Study Chair,14833.8,4,0.2,890.03
IND-08236,2021-08-25,2021-08-31,Standard Delivery,CUST-2195,Small Business,India,Bhubaneswar,Odisha,597588,East,Electronics,Accessories,MI Power Bank,7773.41,10,0.15,583.01
IND-08237,2024-03-30,2024-04-05,Standard Delivery,CUST-3686,Corporate,India,Anantnag,Jammu & Kashmir,565996,North,Office Supplies,Labels,Barcode Labels,158.14,1,0.15,2.37
IND-08238,2024-04-23,2024-04-29,Standard Delivery,CUST-2853,Corporate,India,Sambalpur,Odisha,279366,East,Home & Kitchen,Bedding,Cotton Bedsheet Set,1296.24,2,0.25,6.48
IND-08239,2023-05-19,2023-05-24,Standard Delivery,CUST-3738,Consumer,India,Ajmer,Rajasthan,146508,North,Furniture,Chairs,Gaming Chair,45005.81,5,0.15,6525.84
IND-08240,2024-06-26,2024-06-29,Express Delivery,CUST-1801,Consumer,India,Mapusa,Goa,598619,West,Clothing,Kids Wear,Kids School Uniform,1100.38,2,0.0,220.08
IND-08241,2021-08-04,2021-08-09,Standard Delivery,CUST-2360,Consumer,India,Davanagere,Karnataka,369008,South,Furniture,Chairs,Recliner Sofa Chair,33319.44,2,0.0,9329.44
IND-08242,2021-07-09,2021-07-11,Express Delivery,CUST-3686,Corporate,India,Ujjain,Madhya Pradesh,282307,Central,Furniture,Beds,Bunk Bed,10040.08,1,0.15,652.61
IND-08243,2021-10-18,2021-10-23,Standard Delivery,CUST-2855,Consumer,India,Jamshedpur,Jharkhand,735820,East,Furniture,Beds,Queen Size Bed,24804.19,1,0.05,3596.61
IND-08244,2021-11-24,2021-11-30,Standard Delivery,CUST-1999,Consumer,India,Baramulla,Jammu & Kashmir,358714,North,Electronics,Laptops,Lenovo IdeaPad,51574.73,1,0.2,8251.96
IND-08245,2023-03-24,2023-04-01,Economy Delivery,CUST-3677,Consumer,India,Jabalpur,Madhya Pradesh,753887,Central,Electronics,Televisions,"LG OLED 55""",118098.41,2,0.2,28343.62
IND-08246,2021-02-04,2021-02-12,Economy Delivery,CUST-3488,Consumer,India,Udaipur,Tripura,351353,East,Office Supplies,Stationery,Pen Set Cello,69.64,1,0.1,2.09
IND-08247,2024-11-26,2024-11-28,Express Delivery,CUST-4981,Corporate,India,Kalaburagi,Karnataka,443887,South,Office Supplies,Binders,File Folder Pack,580.0,2,0.0,69.6
IND-08248,2022-09-29,2022-10-01,Express Delivery,CUST-4489,Consumer,India,Gaya,Bihar,444276,East,Clothing,Kids Wear,Kids Denim Set,840.77,1,0.05,155.54
IND-08249,2022-07-13,2022-07-20,Economy Delivery,CUST-1642,Corporate,India,Hyderabad,Telangana,251210,South,Furniture,Beds,Queen Size Bed,13825.6,1,0.05,2004.71
IND-08250,2023-01-27,2023-01-29,Express Delivery,CUST-4969,Consumer,India,Udaipur,Tripura,558786,East,Clothing,Men's Wear,Levi's Jeans,2186.16,1,0.0,765.16
IND-08251,2022-07-17,2022-07-20,Express Delivery,CUST-3284,Small Business,India,Baramulla,Jammu & Kashmir,211977,North,Office Supplies,Labels,Address Labels Roll,170.69,3,0.5,-42.67
IND-08252,2023-10-28,2023-11-02,Standard Delivery,CUST-3992,Consumer,India,Shillong,Meghalaya,401030,East,Home & Kitchen,Bedding,Woollen Blanket,2035.75,1,0.1,264.65
IND-08253,2022-01-29,2022-01-31,Express Delivery,CUST-2081,Corporate,India,Mohali,Punjab,207049,North,Furniture,Sofas,3 Seater Fabric Sofa,19738.33,1,0.0,3552.9
IND-08254,2021-07-08,2021-07-16,Economy Delivery,CUST-3989,Consumer,India,Kolkata,West Bengal,680468,East,Electronics,Mobile Phones,Realme 11 Pro,10253.17,1,0.4,-102.53
IND-08255,2021-05-05,2021-05-10,Standard Delivery,CUST-3775,Consumer,India,Karaikal,Puducherry,131138,South,Furniture,Chairs,Recliner Sofa Chair,47202.32,4,0.3,3304.16
IND-08256,2021-05-08,2021-05-10,Express Delivery,CUST-3691,Government,India,Surat,Gujarat,672613,West,Clothing,Women's Wear,Salwar Kameez,2621.71,2,0.0,629.21
IND-08257,2021-08-22,2021-08-30,Economy Delivery,CUST-2819,Corporate,India,Kanpur,Uttar Pradesh,435166,North,Furniture,Storage,5-Door Wardrobe,94226.71,5,0.0,14134.01
IND-08258,2022-12-28,2023-01-03,Standard Delivery,CUST-1927,Corporate,India,Secunderabad,Telangana,586362,South,Clothing,Men's Wear,Raymond Formal Shirt,2617.0,2,0.1,601.91
IND-08259,2022-08-20,2022-08-23,Express Delivery,CUST-2780,Small Business,India,Janakpuri,Delhi,394789,North,Clothing,Men's Wear,Peter England Trousers,1483.03,1,0.1,326.27
IND-08260,2021-03-08,2021-03-16,Economy Delivery,CUST-4062,Government,India,Dwarka,Delhi,621158,North,Electronics,Televisions,"MI TV 43""",107694.28,4,0.0,26923.57
IND-08261,2022-01-03,2022-01-06,Express Delivery,CUST-3146,Consumer,India,Secunderabad,Telangana,533990,South,Electronics,Televisions,"MI TV 43""",86514.66,4,0.05,18600.65
IND-08262,2022-07-28,2022-08-02,Standard Delivery,CUST-3147,Government,India,Jabalpur,Madhya Pradesh,185365,Central,Furniture,Beds,King Size Bed,14811.07,1,0.25,370.28
IND-08263,2024-02-06,2024-02-08,Same Day Delivery,CUST-1943,Consumer,India,Hubli,Karnataka,395615,South,Office Supplies,Stationery,Pen Set Cello,76.26,1,0.0,7.63
IND-08264,2021-09-05,2021-09-06,Same Day Delivery,CUST-4086,Consumer,India,Srinagar,Jammu & Kashmir,120243,North,Furniture,Sofas,L-Shape Sofa,71474.62,3,0.3,-714.75
IND-08265,2023-02-08,2023-02-15,Economy Delivery,CUST-3729,Consumer,India,Howrah,West Bengal,361190,East,Home & Kitchen,Appliances,Philips Iron,961.09,1,0.05,158.58
IND-08266,2021-07-06,2021-07-12,Standard Delivery,CUST-4594,Government,India,Agartala,Tripura,702194,East,Furniture,Tables,Study Table,12887.79,4,0.05,1482.1
IND-08267,2023-09-05,2023-09-13,Economy Delivery,CUST-2280,Corporate,India,Karol Bagh,Delhi,495011,North,Office Supplies,Paper,Chart Paper Pack,120.31,1,0.1,2.41
IND-08268,2022-09-15,2022-09-16,Same Day Delivery,CUST-3132,Corporate,India,Haldwani,Uttarakhand,778485,North,Furniture,Chairs,Recliner Sofa Chair,29462.72,2,0.1,6187.17
IND-08269,2022-04-13,2022-04-21,Economy Delivery,CUST-3249,Consumer,India,Nainital,Uttarakhand,706120,North,Electronics,Televisions,"Vu 4K 50""",26969.41,1,0.0,7281.74
IND-08270,2023-08-10,2023-08-15,Standard Delivery,CUST-4256,Corporate,India,Hyderabad,Telangana,376199,South,Office Supplies,Labels,Address Labels Roll,364.78,3,0.15,-1.82
IND-08271,2023-05-29,2023-06-04,Standard Delivery,CUST-2591,Consumer,India,Dharamsala,Himachal Pradesh,613972,North,Home & Kitchen,Decor,Table Lamp,1165.42,1,0.0,256.39
IND-08272,2024-01-23,2024-01-26,Express Delivery,CUST-2450,Government,India,Kanpur,Uttar Pradesh,196056,North,Clothing,Women's Wear,Salwar Kameez,2551.01,2,0.0,612.24
IND-08273,2022-12-09,2022-12-12,Express Delivery,CUST-4552,Consumer,India,Agartala,Tripura,268164,East,Home & Kitchen,Bedding,Pillow Set,2878.63,4,0.15,158.32
IND-08274,2022-02-03,2022-02-08,Standard Delivery,CUST-4724,Consumer,India,Jalandhar,Punjab,559376,North,Electronics,Televisions,"Samsung 43"" 4K",30647.83,1,0.05,8121.67
IND-08275,2023-11-19,2023-11-25,Standard Delivery,CUST-3163,Consumer,India,Dibrugarh,Assam,178494,East,Electronics,Mobile Phones,Redmi Note 12,43140.06,2,0.0,10785.01
IND-08276,2021-08-04,2021-08-09,Standard Delivery,CUST-2711,Consumer,India,Mangaluru,Karnataka,377943,South,Home & Kitchen,Decor,Wall Clock Ajanta,2000.06,4,0.15,150.0
IND-08277,2022-12-21,2022-12-27,Standard Delivery,CUST-2913,Small Business,India,Howrah,West Bengal,762421,East,Electronics,Mobile Phones,Realme 11 Pro,39621.2,2,0.25,3764.01
IND-08278,2024-06-22,2024-06-24,Express Delivery,CUST-4316,Corporate,India,Sagar,Madhya Pradesh,627013,Central,Electronics,Laptops,Lenovo IdeaPad,33997.38,1,0.0,10199.21
IND-08279,2023-10-10,2023-10-12,Express Delivery,CUST-4835,Corporate,India,Dharmanagar,Tripura,297269,East,Office Supplies,Stationery,Pen Set Cello,89.73,1,0.3,-9.87
IND-08280,2023-01-12,2023-01-18,Standard Delivery,CUST-3296,Corporate,India,Ahmedabad,Gujarat,516724,West,Home & Kitchen,Decor,Table Lamp,920.13,1,0.15,105.81
IND-08281,2021-10-05,2021-10-08,Express Delivery,CUST-3661,Consumer,India,Vasco da Gama,Goa,542854,West,Home & Kitchen,Decor,Cushion Cover Set,577.34,1,0.15,37.53
IND-08282,2022-10-29,2022-11-04,Standard Delivery,CUST-1985,Consumer,India,Rourkela,Odisha,389622,East,Electronics,Laptops,Lenovo IdeaPad,62544.27,1,0.0,18763.28
IND-08283,2023-08-24,2023-08-26,Same Day Delivery,CUST-4005,Consumer,India,Ludhiana,Punjab,145138,North,Electronics,Laptops,Dell Inspiron 15,151595.43,3,0.05,47752.56
IND-08284,2024-01-28,2024-02-05,Economy Delivery,CUST-1336,Small Business,India,Saket,Delhi,489837,North,Furniture,Storage,Kitchen Cabinet,11948.25,1,0.05,1254.57
IND-08285,2022-05-05,2022-05-07,Express Delivery,CUST-3093,Consumer,India,Nainital,Uttarakhand,147609,North,Furniture,Chairs,Ergonomic Office Chair,7193.52,1,0.1,1079.03
IND-08286,2023-02-18,2023-02-24,Standard Delivery,CUST-2132,Corporate,India,Margao,Goa,175643,West,Clothing,Men's Wear,Levi's Jeans,1864.53,1,0.1,522.07
IND-08287,2021-09-21,2021-09-28,Economy Delivery,CUST-4519,Corporate,India,Cuttack,Odisha,390821,East,Office Supplies,Labels,Name Badge Labels,87.1,1,0.05,4.79
IND-08288,2021-02-09,2021-02-15,Standard Delivery,CUST-3537,Corporate,India,Panipat,Haryana,477518,North,Home & Kitchen,Cookware,Tawa Dosa,784.1,2,0.3,-39.2
IND-08289,2023-02-06,2023-02-11,Standard Delivery,CUST-1923,Corporate,India,Anantnag,Jammu & Kashmir,208852,North,Clothing,Kids Wear,Boys Shorts Set,481.25,1,0.05,69.78
